timestamp_us;participant;state;active_label_id;active_label_name;stream_index;ch0;ch1;ch2;ch3;ch4;ch5;ch6;ch7
12452148;Huimin;PAUSED;0;rest;2;-3;-4;-7;-4;-1;-1;0;2
12452148;Huimin;PAUSED;0;rest;2;-2;-5;-28;-10;-3;-1;-5;-1
12463867;Huimin;PAUSED;0;rest;3;2;8;36;16;3;1;1;1
12463867;Huimin;PAUSED;0;rest;3;1;-2;-2;0;0;0;-1;-1
12469726;Huimin;PAUSED;0;rest;0;-2;-1;-4;1;-2;-1;0;-1
12469726;Huimin;PAUSED;0;rest;0;-1;-1;-8;0;-1;-2;-2;-1
12481445;Huimin;PAUSED;0;rest;1;-2;-4;-22;-10;-2;-2;-1;-1
12481445;Huimin;PAUSED;0;rest;1;0;-2;-1;-4;1;-1;-1;0
12488281;Huimin;PAUSED;0;rest;2;-1;0;-6;3;0;1;0;2
12488281;Huimin;PAUSED;0;rest;2;-2;0;10;0;-2;0;-1;-1
12500000;Huimin;PAUSED;0;rest;3;-1;-3;-15;-3;0;-1;0;-2
12500000;Huimin;PAUSED;0;rest;3;-1;2;22;2;-2;-1;-1;1
12506835;Huimin;PAUSED;0;rest;0;-1;-2;21;-4;0;0;-3;-1
12506835;Huimin;PAUSED;0;rest;0;0;1;-5;0;1;0;0;0
12518554;Huimin;PAUSED;0;rest;1;0;-1;-7;-2;-1;-2;-2;-2
12518554;Huimin;PAUSED;0;rest;1;-2;-4;-12;-2;-1;-3;0;-3
12535156;Huimin;PAUSED;0;rest;2;-1;-2;-15;1;1;-1;0;-2
12535156;Huimin;PAUSED;0;rest;2;-1;0;21;3;-1;-1;0;-2
12546875;Huimin;PAUSED;0;rest;3;-2;-4;-21;-6;-3;-1;-1;-1
12546875;Huimin;PAUSED;0;rest;3;-1;-3;-3;-1;-3;-1;-1;0
12554687;Huimin;PAUSED;0;rest;0;-1;4;9;1;-2;-1;-1;-1
12554687;Huimin;PAUSED;0;rest;0;-2;-4;-16;-7;-2;-1;-2;0
12566406;Huimin;PAUSED;0;rest;1;-3;-4;-21;-2;-1;-1;-3;-2
12566406;Huimin;PAUSED;0;rest;1;1;5;27;2;-1;0;0;-1
12573242;Huimin;PAUSED;0;rest;2;-1;-2;0;-1;-2;0;-1;-1
12573242;Huimin;PAUSED;0;rest;2;-1;-1;-5;1;-1;0;-1;-2
12584960;Huimin;PAUSED;0;rest;3;-2;-4;-14;-8;-2;0;0;-2
12584960;Huimin;PAUSED;0;rest;3;0;2;15;0;-1;-1;-1;-1
12591796;Huimin;PAUSED;0;rest;0;-1;-5;-14;-3;-1;-1;0;-2
12591796;Huimin;PAUSED;0;rest;0;1;1;-3;-5;-3;-1;0;0
12603515;Huimin;PAUSED;0;rest;1;-2;-2;13;3;-2;-5;-3;-2
12603515;Huimin;PAUSED;0;rest;1;-1;-3;-4;0;-2;-1;1;-2
12610351;Huimin;PAUSED;0;rest;2;0;-2;-23;-5;-2;-1;-1;0
12610351;Huimin;PAUSED;0;rest;2;0;4;14;6;0;0;0;1
12622070;Huimin;PAUSED;0;rest;3;1;0;3;-1;-1;0;-1;0
12622070;Huimin;PAUSED;0;rest;3;1;-3;-14;-8;-1;-1;-1;0
12639648;Huimin;PAUSED;0;rest;0;-1;-2;-16;3;-1;-2;-2;-2
12639648;Huimin;PAUSED;0;rest;0;-2;0;22;0;-2;-2;0;-1
12652343;Huimin;PAUSED;0;rest;1;1;0;-7;1;-1;1;-1;-2
12652343;Huimin;PAUSED;0;rest;1;-2;-1;3;-1;-1;0;0;-1
12659179;Huimin;PAUSED;0;rest;2;-1;-3;-9;-6;-1;-1;0;-1
12659179;Huimin;PAUSED;0;rest;2;-1;3;-1;2;0;-2;-2;0
12670898;Huimin;PAUSED;0;rest;3;-1;-1;-12;-8;-4;-2;0;-1
12670898;Huimin;PAUSED;0;rest;3;-2;-2;-15;-1;0;0;-1;0
12677734;Huimin;PAUSED;0;rest;0;0;2;19;3;-1;-1;-1;-2
12677734;Huimin;PAUSED;0;rest;0;-2;-2;0;-2;-1;0;0;0
12688476;Huimin;PAUSED;0;rest;1;-1;2;21;1;-1;-2;-2;-1
12688476;Huimin;PAUSED;0;rest;1;-1;-1;-10;2;0;0;-1;-1
12695312;Huimin;PAUSED;0;rest;2;-1;-3;-2;-2;-2;-3;-1;-2
12695312;Huimin;PAUSED;0;rest;2;1;-2;10;2;0;-2;-1;-2
12707031;Huimin;PAUSED;0;rest;3;1;-3;-17;-4;-1;-2;0;-1
12707031;Huimin;PAUSED;0;rest;3;-3;0;-8;-3;-1;-1;-2;-1
